file_name,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161
DF_E_2000200,0,-275.09396,105.00141,-9.041215,12.384516,-1.4594809,-9.478482,-2.6340053,-10.481452,-16.239464,1.1477848,-1.520586,-8.483236,-6.594051,-41.719418,-35.499134,-11.997398,1.5734539,-0.56407374,-10.174195,-12.149905,-5.550307,-2.961437,-7.837448,-13.386587,-11.967178,-9.249309,-8.775245,-9.912581,-9.691776,-8.784631,-9.713806,-11.440749,-11.700446,-12.229567,-12.507105,-12.378067,-12.129219,-11.736166,-12.836146,-13.513707,-13.552484,-13.5283165,-14.107537,-14.200169,-15.743132,-17.636637,-18.271568,-18.267841,-19.479416,-21.019012,-21.839851,-21.173931,-19.991217,-19.14643,-19.57539,-19.891378,-19.941866,-18.999071,-18.63005,-19.087067,-19.021505,-18.266575,-18.788084,-20.428007,-20.697964,-19.740467,-19.259054,-19.477589,-19.085337,-20.038242,-22.061367,-22.537304,-22.82431,-24.298782,-25.34343,-26.075274,-25.0402,-24.163418,-24.179497,-23.243612,-24.179733,-24.137611,-24.727907,-26.613708,-27.390446,-28.806177,-29.170458,-28.13541,-26.600319,-25.038094,-23.847527,-23.120201,-22.338999,-21.472584,-21.247513,-22.270662,-24.120392,-26.138786,-27.681198,-28.669542,-28.857738,-29.369312,-30.48259,-31.510391,-32.935596,-34.480404,-34.76284,-34.030067,-33.57365,-33.535076,-33.722942,-33.827053,-34.642582,-35.953968,-36.223965,-36.626266,-36.53899,-36.954308,-37.05535,-37.02214,-36.073025,-35.899185,-36.530617,-37.902996,-39.153812,-38.802338,-37.96192,-38.01533,-39.147923,-38.00026,-37.069168,-37.98176,-38.943577,-38.032597,-36.854553,-37.08836,-38.271076,-39.20481,-40.03546,-41.81562,-44.251358,-407.44083,147.78789,37.55185,19.468603,-7.380014,21.74764,0.019034462,16.287151,-15.702726,-2.2425554,-13.781577,3.44285,-1.449402,7.0588746,-11.064234,-11.387966,-11.325878,-3.9139352,-10.186116,-1.6319591
DF_E_2000201,0,-205.90732,93.33337,-34.077904,23.20103,-33.22608,-9.2944355,-21.99417,-19.030714,-13.2008295,-20.769518,-2.397786,-5.072397,-11.9797535,-40.53489,-35.96663,-20.9566,-16.248272,-17.360603,-18.405657,-14.715105,-4.690399,5.375082,8.667932,1.9437804,-6.675588,-8.874866,-9.346301,-9.972131,-8.714809,-6.079897,-3.4408855,0.11814676,2.2904322,0.9193403,-3.074515,-5.9622207,-6.290135,-6.1731997,-5.3439183,-5.4156632,-5.915917,-5.393669,-5.4154234,-6.6494937,-10.356424,-13.548567,-15.936255,-16.51959,-15.3873205,-14.955785,-14.581166,-12.029639,-9.846502,-9.966228,-11.209151,-13.452977,-13.82131,-13.114941,-13.355372,-13.416495,-12.777134,-12.468714,-11.842232,-12.314083,-14.481728,-17.387203,-18.415752,-16.851358,-15.054981,-14.731689,-15.459184,-16.250553,-17.17872,-18.002344,-16.087034,-15.558472,-16.277252,-17.085958,-19.145655,-19.326433,-17.426203,-15.8796835,-16.34525,-16.433636,-16.640238,-16.132992,-14.921969,-15.359064,-15.160349,-15.2750225,-15.40798,-15.428403,-16.806694,-18.006691,-17.420204,-19.820742,-20.87297,-20.925,-21.773693,-22.389523,-21.914675,-20.896923,-20.737583,-18.458841,-17.354517,-16.151836,-16.341314,-17.515656,-18.487612,-19.825773,-19.457657,-20.634779,-20.937084,-22.445065,-22.182568,-23.614508,-25.565174,-26.262436,-27.389225,-27.081993,-27.776154,-28.474117,-30.533617,-31.893229,-33.404083,-35.496834,-38.570377,-38.76619,-38.755764,-39.103333,-38.370197,-36.781734,-36.08967,-37.193645,-38.972004,-39.731438,-39.74676,-39.33296,-39.65565,-40.526024,-42.22371,-304.6667,172.61151,-19.322357,3.8807373,21.73894,6.8711543,-13.916695,5.0891213,-6.341072,-3.0977504,-8.573622,-22.754572,-15.568881,-1.4764454,-11.399454,-4.784493,-17.23211,-15.101595,-14.398739,-8.299536
DF_E_2000207,0,-230.87695,69.103485,-10.73459,17.350761,7.425782,-16.92541,-33.227642,-22.841866,-32.04318,-0.587985,-24.439886,-6.305963,-3.1307805,-43.05084,-42.310246,-28.380436,-24.088951,-21.423283,-11.605618,-0.14833055,5.858492,3.9525995,-2.5373285,-8.498955,-11.028594,-9.3648405,-6.592799,-3.3577979,-1.1372838,-0.5690172,-2.842466,-4.8172927,-6.504487,-7.0042396,-7.1151843,-6.05253,-5.9314737,-7.893003,-11.476215,-15.946017,-17.565502,-16.07688,-15.124758,-15.952305,-17.211771,-19.026346,-22.677214,-26.416899,-26.59759,-24.596949,-24.3339,-23.848175,-22.030825,-21.376074,-21.860413,-21.004438,-20.152143,-20.00638,-19.980467,-19.670252,-18.956356,-17.869162,-17.469522,-18.120382,-19.465534,-20.160694,-19.493391,-17.534555,-16.264889,-17.085299,-17.973791,-18.55383,-16.281887,-14.442245,-14.410828,-15.0554,-14.515748,-12.923462,-12.348078,-13.764521,-14.689017,-14.377852,-16.38157,-18.332594,-21.318365,-22.184107,-24.490295,-26.168629,-24.545122,-22.8915,-21.247885,-19.93957,-19.186361,-18.72796,-19.051239,-18.596703,-18.330334,-18.109594,-18.976511,-18.758139,-19.578928,-20.780933,-22.95422,-25.838224,-29.316322,-30.203192,-30.011848,-30.638805,-29.088774,-28.559729,-28.265593,-29.731062,-32.130203,-32.579994,-30.733757,-30.231525,-28.430643,-27.899845,-27.498964,-27.809278,-28.050413,-27.690645,-26.67895,-26.29569,-26.62797,-26.838879,-26.79987,-26.327656,-26.553328,-27.548052,-28.844372,-28.12805,-28.194767,-28.941854,-27.10486,-25.581839,-25.831367,-30.807325,-44.015995,-44.259274,-44.3031,-373.29776,162.28108,-33.383892,73.43859,-78.990875,57.18002,-25.912962,48.523018,-37.527637,24.782354,-6.710955,13.131884,3.0977669,-23.752384,-11.152552,-44.03697,0.82700884,-25.405844,8.1705675,-31.476782
DF_E_2000211,0,-229.80365,85.055534,-5.309639,5.945204,-1.5402043,1.7079717,-35.54592,-11.980434,-15.997257,7.1997156,-13.763039,0.546884,-3.169081,-42.672997,-39.785206,-10.459899,-5.0566893,-7.4792056,-10.013847,-7.1828547,-2.1240826,-0.009302802,-1.0514297,-3.7084823,-8.868147,-11.880059,-12.8996525,-10.930538,-9.096391,-8.089915,-6.727544,-4.6997623,-1.9906043,-3.076098,-5.2572484,-6.1621947,-7.8712654,-8.310654,-8.8345175,-9.446767,-9.791159,-9.974032,-9.703443,-11.6990185,-14.343171,-16.672346,-18.578295,-20.194544,-20.32605,-21.585926,-21.989412,-20.195967,-18.801329,-18.54162,-18.617723,-18.938711,-17.980354,-19.387909,-19.09887,-18.206924,-17.224361,-15.505769,-15.304054,-16.000738,-17.774086,-16.573593,-16.994371,-16.704205,-15.615139,-14.341388,-14.552416,-15.263478,-15.697146,-17.076765,-16.134,-13.508871,-13.16986,-14.44496,-17.336088,-17.284344,-16.209127,-16.751984,-18.649342,-21.464321,-23.986666,-23.356195,-25.379686,-27.708212,-26.14865,-26.058558,-26.516596,-26.627508,-25.471281,-25.859253,-26.452269,-25.29812,-25.492105,-25.628284,-25.062696,-24.97915,-24.51285,-24.061718,-24.83092,-25.59959,-25.823345,-27.270332,-27.633068,-28.76654,-30.461237,-31.139433,-32.384567,-31.719172,-30.502218,-28.486622,-27.462536,-25.058615,-24.558722,-23.815645,-23.69353,-23.97781,-25.235554,-25.796812,-27.570942,-29.349371,-29.89346,-28.225498,-27.645523,-27.303514,-27.696955,-27.85399,-27.742105,-27.319866,-28.928242,-31.589075,-32.346024,-31.907055,-30.368383,-33.880844,-46.115448,-46.74357,-46.74357,-348.52484,173.045,-43.40639,106.74645,-65.417366,50.837963,-49.41215,42.466686,-32.3822,13.458139,1.898893,16.704443,-14.283553,-22.948717,-1.6301813,-28.416658,0.9152069,-29.108356,8.210896,-23.167032
DF_E_2000212,0,-254.16187,83.602325,-0.96947664,21.23123,-12.630821,1.8524673,-24.304281,-16.699364,-11.107373,-4.0369377,-8.114524,-2.3419626,-11.5381,-40.09464,-35.855297,-17.850893,-11.502388,-9.491006,-6.882595,-2.8260398,-0.58069474,-3.1435235,-6.9566517,-9.317591,-11.555791,-10.4202585,-9.748592,-7.492229,-5.933002,-5.867528,-7.5693297,-8.87368,-10.864611,-11.830811,-10.197097,-8.22001,-7.935427,-7.481747,-8.437903,-10.709875,-13.621628,-15.751334,-17.324022,-18.18406,-19.504883,-18.296621,-18.02338,-19.404377,-21.130583,-20.668154,-20.275,-21.636196,-23.390276,-23.114456,-22.326162,-21.61435,-21.679195,-21.05448,-21.807749,-21.772816,-21.197163,-20.626577,-19.539112,-19.485933,-19.546474,-20.362244,-20.920258,-21.355022,-19.687752,-18.625887,-19.63404,-20.687962,-22.12731,-21.093298,-19.958738,-20.873268,-22.066057,-22.898966,-22.200857,-21.623255,-21.902092,-24.109407,-25.703552,-23.801603,-23.830162,-25.436821,-25.650705,-25.066132,-26.113028,-26.128069,-25.57885,-25.343365,-26.440998,-27.043024,-25.886665,-25.631985,-27.027882,-25.895517,-26.166824,-26.96811,-24.66556,-25.494675,-25.114973,-25.531717,-26.453676,-25.204884,-25.61246,-26.010551,-24.854387,-25.993395,-25.169157,-25.069223,-24.542269,-25.248613,-27.231241,-28.118574,-28.632597,-29.148785,-29.098389,-29.29159,-30.029974,-31.447083,-31.311438,-31.01479,-31.534206,-32.25316,-32.980156,-34.496914,-34.36258,-34.276432,-33.382854,-33.943054,-34.426624,-34.321865,-34.478146,-33.75095,-34.368546,-38.690083,-44.90734,-45.298203,-45.298203,-466.52234,224.3241,-38.802498,70.57003,-20.100658,47.905178,-32.66319,24.67007,-20.2048,23.891907,-11.948295,1.4860786,-3.1777318,-14.137957,-5.6746078,-21.548767,0.34642753,-22.37465,-3.2039516,-20.823647
DF_E_2000213,0,-212.9837,86.72667,-6.6509156,10.645673,-4.1247854,2.3783202,-12.451298,-14.783703,-14.297273,-9.165715,-5.912379,-12.62176,-8.10509,-45.032867,-39.139534,-13.486392,-5.045345,2.1944706,6.2575345,3.984304,-0.7178144,-4.090927,-5.5171556,-3.7620413,-2.8161972,-4.1748013,-6.402593,-7.3580217,-6.706279,-6.058031,-6.415933,-6.9682937,-6.565278,-6.8475485,-6.571833,-6.884974,-8.068581,-8.62324,-9.4468975,-11.007286,-11.80776,-12.99254,-13.575529,-14.493788,-15.338567,-15.882051,-15.90041,-16.315138,-16.270716,-15.789994,-14.157339,-13.085328,-13.506041,-14.679793,-14.76018,-14.725428,-14.802895,-14.6800165,-14.835605,-15.011191,-15.267639,-14.633414,-14.511461,-14.712375,-15.164401,-15.096266,-14.751426,-15.191816,-14.911324,-14.278671,-13.752031,-13.570144,-14.318102,-15.835654,-16.612778,-17.89211,-18.7915,-19.2715,-19.744629,-19.83096,-20.586004,-20.635843,-20.22419,-20.884674,-21.631119,-21.897373,-22.766068,-22.781658,-21.805527,-20.586525,-19.374498,-19.110909,-19.718773,-19.11983,-20.321314,-21.839325,-22.876825,-23.614676,-23.695166,-24.469452,-24.85922,-25.114853,-25.04506,-24.613644,-23.935503,-23.31854,-23.39416,-23.788214,-24.097656,-24.536835,-24.716522,-26.027637,-26.852457,-26.23735,-25.791336,-25.049068,-25.012516,-25.473083,-25.848972,-26.48226,-27.267063,-28.154192,-28.079655,-28.649172,-30.14862,-31.412678,-31.460709,-30.90974,-30.497616,-31.238058,-31.33093,-31.33317,-31.608875,-32.98797,-33.791634,-32.543343,-31.935936,-32.556602,-33.361526,-33.33818,-32.875023,-317.11343,126.75401,23.12921,21.439354,14.215587,-1.1191887,0.16553867,-0.33937672,-0.21223758,-4.949347,-1.3714275,-0.12617092,-5.8654757,2.5202816,-3.6733117,-12.191058,-13.933112,-16.248613,-6.4737544,-7.889181
DF_E_2000216,0,-256.22543,52.115597,-10.695869,-2.2762058,-8.692249,-18.839293,-5.0929713,-26.888693,-7.808872,-11.019409,-10.694885,-4.4400015,-15.145521,-45.24567,-44.931896,-30.256557,-21.553457,-19.939104,-18.806145,-16.64863,-11.422095,-7.633891,-8.721342,-11.43731,-13.798589,-16.230413,-17.045658,-16.50722,-14.045681,-11.930225,-11.231132,-9.955308,-10.527366,-12.5120325,-15.229384,-15.640516,-14.526928,-13.731621,-13.511434,-15.1709795,-15.527559,-14.860257,-16.421976,-18.618284,-18.856062,-18.62097,-19.847456,-19.365688,-19.056587,-19.542099,-19.330385,-18.598137,-19.07167,-19.88736,-20.499165,-20.8292,-20.304497,-20.721212,-21.59402,-20.129055,-18.885216,-17.44285,-18.038439,-19.332106,-19.92982,-20.45829,-21.862215,-21.155466,-19.533035,-19.761591,-20.018387,-20.105629,-20.83451,-21.187672,-19.901947,-21.207552,-22.956436,-24.524754,-24.118036,-23.09676,-23.324017,-23.14799,-23.348028,-22.685406,-21.789194,-22.244516,-23.939445,-24.85825,-25.000523,-24.994686,-24.454971,-24.714476,-24.439344,-21.836597,-21.468163,-22.430193,-22.27431,-23.573372,-26.085714,-24.890558,-23.201054,-24.884466,-25.302008,-23.842714,-24.839985,-24.61767,-22.93116,-22.571396,-21.941244,-23.30246,-26.045732,-26.848738,-28.245354,-28.47902,-29.028662,-30.535582,-31.966595,-33.240913,-33.679714,-34.16501,-34.78028,-35.197403,-34.68067,-33.5939,-32.482452,-31.593214,-31.120455,-31.549225,-31.88765,-30.631538,-28.727251,-27.205082,-26.87849,-27.221367,-27.955683,-26.417349,-24.47975,-23.972214,-25.791323,-30.79882,-36.50343,-321.50363,68.82244,35.137207,-8.409615,-6.102953,29.85159,-25.306665,-0.8207747,-16.014431,9.269038,-22.197063,-0.6057225,-14.7177,1.6950723,-20.203075,-4.0446815,-21.240547,-7.375733,-8.371151,-12.916038
DF_E_2000218,0,-247.89781,88.955925,-7.6319647,12.370456,-2.1146615,-2.2131517,-18.19758,-21.205397,-2.0405,-13.440503,-8.384234,-9.132248,-8.36991,-37.563313,-30.016945,-19.436651,-13.194464,-7.4081783,-3.5528092,-5.3798165,-8.735314,-9.866729,-7.720808,-6.1530485,-5.8536425,-6.000286,-6.1827006,-5.8663483,-6.5034523,-7.516007,-9.091377,-9.811471,-8.607958,-8.05935,-8.107854,-8.543524,-9.987572,-11.188386,-12.893869,-13.98229,-14.856019,-15.900845,-16.208952,-16.09398,-16.749577,-17.907043,-17.602001,-18.100075,-18.299616,-18.681667,-18.641882,-18.330902,-17.86283,-18.840582,-19.78284,-19.868517,-19.481485,-18.851896,-18.0516,-18.953732,-20.628416,-20.952002,-20.054058,-20.119118,-20.040688,-19.914995,-17.944218,-17.440659,-17.7859,-18.154455,-16.433153,-17.00715,-18.13914,-17.703327,-16.649584,-17.323364,-17.435165,-18.018713,-19.130272,-19.457073,-19.926208,-21.483833,-22.78277,-22.785967,-23.502789,-25.016705,-26.183844,-26.460793,-26.618492,-25.281096,-24.954027,-25.200594,-25.925264,-24.806412,-23.916023,-23.44297,-25.18418,-27.220482,-27.814018,-27.38249,-27.604395,-30.351995,-31.31895,-29.618212,-27.52889,-24.974527,-24.04843,-24.530588,-24.71195,-25.250538,-26.695143,-27.60116,-26.72934,-26.586437,-27.52223,-27.02197,-27.428335,-28.16248,-29.349712,-31.56149,-33.533924,-37.405273,-37.68194,-38.39771,-39.39751,-39.071125,-36.292686,-34.335342,-33.282272,-33.110077,-33.381454,-33.738094,-33.325092,-33.019276,-32.7127,-33.22989,-33.833,-35.140045,-35.96494,-37.740765,-38.94316,-411.169,142.52754,39.990852,13.528885,17.572119,25.946877,-36.773888,16.292362,14.923172,-3.417638,-1.9029418,9.413544,-15.111376,-4.7412667,-2.3446827,-21.646471,-19.020325,-9.141329,-3.5045679,-1.5997139
DF_E_2000223,0,-221.04025,68.91412,-9.711221,10.330408,-24.781301,-24.318842,-21.377726,-8.889476,-13.634897,-10.625721,-17.76054,-8.155016,-8.076651,-46.086796,-43.44731,-26.448013,-18.078094,-16.322824,-13.74613,-8.978847,-2.884663,-0.8060487,-4.661561,-9.309637,-11.209153,-11.7584505,-11.138612,-8.446195,-4.3732967,-2.466241,-2.6789086,-4.397216,-6.5933914,-8.471832,-9.35929,-9.684377,-6.983289,-6.0445275,-6.507301,-7.121109,-8.651004,-9.714695,-11.480657,-11.646197,-10.91806,-10.912588,-11.623447,-12.040543,-13.135926,-13.932659,-14.5568075,-14.493992,-14.407392,-14.986498,-16.244265,-16.785286,-17.703022,-18.71275,-19.583317,-19.181175,-18.462116,-19.16459,-21.185415,-21.87689,-21.767782,-21.128107,-21.169624,-20.831442,-21.869398,-23.477356,-22.141863,-21.106653,-20.04469,-19.655804,-20.18017,-19.207985,-18.209293,-18.021338,-18.335453,-19.123281,-17.894121,-17.748707,-18.391548,-19.149961,-18.108059,-17.86396,-18.3616,-19.691643,-19.428957,-18.8066,-19.536669,-21.40761,-20.872425,-21.574718,-22.671223,-22.302,-20.85502,-19.580452,-18.302965,-18.720036,-18.003328,-18.520256,-20.051702,-20.659575,-21.669895,-23.555542,-23.796387,-25.232504,-25.98218,-26.280579,-26.264872,-25.777153,-24.993048,-24.565601,-24.809847,-24.8954,-25.31741,-25.712065,-26.003582,-26.512114,-26.907387,-26.719324,-27.093536,-27.4498,-27.959343,-28.580458,-29.313797,-30.089113,-30.48335,-29.588976,-28.534605,-28.12825,-29.708582,-31.08032,-32.258057,-31.37018,-29.831093,-29.449852,-31.683184,-36.574776,-42.43718,-299.0884,114.56175,-4.1871843,26.397434,-10.165715,24.68207,-8.928333,18.593,-22.861403,1.4744557,-21.233774,0.5914895,-32.627804,-9.0828285,-31.486187,1.4690922,-11.525451,-7.816889,-12.185978,-10.245748
DF_E_2000228,0,-146.0612,66.868996,-13.930005,31.010143,-22.84473,-18.061256,-4.237274,-18.109154,-24.108135,-20.98676,-0.38828558,-16.997185,-11.055712,-34.90457,-29.481058,-19.417353,-13.585749,-11.148165,-6.294942,-0.58246785,2.345958,4.09888,7.8258667,9.371851,7.6616187,3.6901104,2.261877,-1.4792349,-4.2780204,-5.19232,-5.974677,-4.8362145,-2.1345696,3.2087464,4.4694924,0.3820135,-2.4528222,-3.004308,-3.705253,-6.0130773,-7.919631,-7.5417376,-8.255152,-8.584279,-8.679155,-9.927799,-11.678713,-13.510376,-12.258656,-11.56602,-11.383848,-11.863143,-10.886995,-10.264997,-7.0342913,-6.1285963,-8.475118,-10.924609,-13.372633,-12.680297,-11.983211,-10.702507,-11.2886095,-10.242763,-10.387475,-12.137278,-13.268707,-14.886622,-15.710028,-15.94118,-14.341864,-13.797107,-14.3377075,-15.073133,-17.545313,-18.2034,-16.806217,-15.970209,-16.21204,-16.675861,-15.971652,-15.902937,-16.603752,-13.14887,-10.900893,-10.480969,-9.947097,-9.285631,-6.379846,-5.746634,-6.9608374,-7.3177176,-7.100119,-8.026442,-8.08835,-8.424027,-8.427038,-9.472503,-9.304679,-9.64342,-10.915941,-10.848268,-13.766362,-16.23645,-16.03405,-14.676138,-13.789012,-15.020956,-15.207491,-15.770757,-16.733791,-14.190753,-12.309832,-13.292257,-15.08975,-18.051853,-18.953121,-20.323338,-21.96488,-21.007906,-22.212677,-20.875668,-22.488752,-23.508047,-24.639624,-26.167883,-26.830942,-26.35556,-27.190073,-28.840809,-31.265575,-29.873455,-29.865622,-27.12058,-24.232077,-24.255127,-25.35368,-25.34812,-24.532097,-25.593697,-27.012028,-202.07095,138.00977,-5.2229433,-19.202326,30.08369,3.9784584,16.55662,20.384914,-18.367685,5.148992,-37.86966,-2.6259017,3.0861511,-6.6942263,-1.7693447,-13.059588,-7.4740553,-4.6702414,-30.890003,-1.5911156
DF_E_2000237,0,-309.94086,68.986305,-4.9992824,25.404562,-6.9107656,-6.8802786,-18.696749,-0.69957143,-9.569136,-1.7400144,-5.799572,-16.619667,-7.225319,-46.057552,-44.889183,-21.502033,-15.954634,-15.548378,-11.072644,-6.9423323,-6.4234734,-9.460533,-12.499035,-15.51323,-15.45137,-14.616075,-14.244012,-14.820131,-16.302502,-18.25286,-20.100622,-21.093138,-20.722496,-19.54476,-18.034128,-17.851067,-18.663359,-19.006424,-19.09415,-18.659634,-18.26116,-18.67103,-19.13299,-19.940874,-21.633932,-22.81766,-23.049269,-23.199242,-23.848616,-25.298693,-26.126974,-27.333178,-28.3803,-28.39533,-28.090485,-27.948446,-28.323685,-28.128119,-28.60017,-28.780655,-29.236067,-29.234617,-28.309786,-27.270195,-27.011768,-27.076506,-27.814573,-27.738974,-27.006273,-26.362543,-26.307852,-26.957132,-27.618063,-26.899961,-25.494606,-24.729998,-25.345577,-26.316006,-25.885641,-25.424911,-25.85016,-26.62675,-27.003574,-26.784334,-27.445942,-27.02631,-26.685137,-26.50987,-26.67912,-26.125393,-25.94203,-26.235422,-27.19318,-27.102222,-27.569218,-28.305319,-28.71619,-28.382042,-27.3682,-27.298248,-27.417973,-27.474913,-28.360617,-30.55108,-32.30256,-33.817337,-34.956017,-35.458355,-34.35624,-34.01548,-33.083504,-32.90779,-32.043396,-32.728146,-32.236103,-31.428177,-30.248358,-29.46874,-29.801025,-30.480253,-31.222193,-31.890764,-33.424965,-33.957386,-34.886093,-35.78661,-37.206104,-37.921032,-38.480682,-38.876503,-39.363365,-39.942387,-40.71764,-41.16542,-41.144447,-40.963226,-41.377373,-41.956894,-42.12025,-41.94918,-41.92176,-516.7039,135.95854,-3.1789498,34.520077,7.4707484,-0.005671038,18.568806,21.079103,0.570742,-5.1142545,2.9880435,0.85576665,-6.662509,-12.996361,-11.357399,-10.94812,-5.0790615,-8.296597,-9.383,-9.277864
DF_E_2000243,0,-298.62912,78.364845,19.388912,-7.300415,10.773718,1.9997197,-22.306913,-10.762556,0.69383067,4.8413396,-10.773981,0.8249404,5.359631,-34.322624,-29.077873,-15.992895,-10.717831,-13.219804,-13.66088,-7.494766,-6.1050715,-10.506612,-13.954974,-14.9914665,-13.563117,-13.639229,-13.327983,-12.869728,-14.206966,-16.35726,-17.277237,-17.689342,-16.964209,-15.766956,-14.166104,-14.21034,-14.645359,-12.355797,-12.517123,-14.234345,-14.6877985,-14.8840685,-16.840433,-19.994246,-21.847876,-24.005735,-24.982977,-26.205954,-25.455559,-24.038275,-23.77087,-25.761026,-26.625189,-25.643642,-24.964762,-24.119831,-22.41093,-22.862726,-25.005817,-26.246307,-27.157118,-25.013128,-23.364578,-22.928143,-23.696062,-24.883505,-26.020775,-26.306158,-24.087927,-23.16337,-22.934904,-23.653605,-23.643103,-23.478647,-21.87806,-21.787926,-22.170647,-22.442585,-22.946938,-24.043224,-24.354622,-24.85493,-26.665735,-29.443954,-31.05645,-31.895853,-34.955605,-36.360744,-35.485645,-36.26048,-37.929157,-36.35338,-36.28382,-38.41825,-38.892498,-37.37386,-35.43299,-36.073067,-34.177685,-32.853317,-32.23348,-30.047352,-29.645382,-29.71632,-30.079115,-33.16189,-35.21222,-37.86624,-39.4136,-39.08521,-40.464756,-40.53223,-38.79583,-35.434956,-32.623802,-30.045065,-30.55445,-29.994175,-29.393312,-29.451832,-30.98234,-32.123074,-33.121414,-34.385418,-34.28752,-33.117077,-32.423737,-32.03566,-31.307014,-30.927502,-30.847395,-31.339437,-31.799032,-33.205624,-34.02299,-33.177708,-32.920753,-34.8272,-35.40298,-34.20595,-33.47886,-478.07938,100.30493,66.752396,66.2341,-2.5847898,-6.8200088,6.479001,0.38542703,-2.7971065,-11.828774,40.67671,31.448801,-34.332973,-33.61889,1.1774645,-0.9384222,-3.9610038,-19.5416,-3.1164522,-0.09659074
DF_E_2000246,1,-195.0226,78.35457,-34.210556,31.816864,-28.358624,-13.165148,-28.22964,-18.206932,-23.694653,-20.299158,3.9111192,-10.789808,-8.205845,-37.994812,-34.521206,-28.080248,-22.920296,-20.592617,-16.850231,-13.326553,-5.506302,7.058541,12.425271,5.3783016,-5.673713,-8.696277,-8.794052,-10.084884,-8.498264,-7.839178,-4.803175,2.1121042,5.1059155,0.6829207,-3.9697428,-5.1139545,-4.8254366,-4.1593966,-3.6777983,-5.6699414,-7.6689124,-5.9163113,-5.7628355,-8.502508,-13.262318,-16.845182,-19.100939,-22.635906,-22.312393,-17.997694,-14.111404,-10.293187,-9.340073,-11.648546,-16.455887,-19.590218,-20.208862,-16.701752,-13.93264,-11.726494,-10.398447,-8.862328,-10.4656,-13.176464,-17.141253,-19.988884,-17.08763,-14.731984,-12.033372,-11.819615,-14.946577,-18.28093,-21.244793,-18.465067,-14.13826,-11.191942,-12.37747,-17.318743,-21.107538,-21.834253,-16.75575,-11.986312,-11.00471,-13.789462,-17.364607,-12.161201,-8.242698,-8.407028,-13.879308,-14.446548,-11.574157,-10.34783,-14.154218,-14.171384,-13.941059,-14.805176,-17.788177,-14.5170355,-16.54699,-18.184938,-17.31785,-16.90984,-19.757767,-19.078423,-18.685472,-21.249989,-20.754742,-18.0509,-20.002253,-19.856062,-17.83159,-18.152664,-19.97599,-19.164558,-18.674368,-18.713722,-18.056759,-21.684467,-23.989368,-24.87581,-24.269037,-23.93174,-30.015371,-27.87307,-29.382948,-29.348423,-33.822582,-35.097897,-35.949852,-34.88778,-38.94769,-38.142212,-36.24764,-37.272015,-37.976387,-39.33842,-40.834667,-39.5628,-36.434166,-34.833908,-35.948753,-294.75208,179.5034,-30.417372,-2.2478442,27.10966,-15.464177,10.3432665,8.187792,5.99131,-14.678528,-9.66695,-17.587639,-3.1904464,-12.297427,-11.836288,-2.1509695,-21.028694,-11.179829,-22.377073,-12.5708
